time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1577837238.69964385,0.01173228,0.01422292,-nan,121180.00000000,0.01711637,0.000000,0.000000
1577837238.79948211,0.01173759,0.01191740,-nan,121367.00000000,0.01516260,0.000000,0.000000
1577837238.89931798,0.01174353,0.01220326,-nan,121589.00000000,0.01558236,0.000000,0.000000
1577837238.99995899,0.01174993,0.01369606,-nan,121793.00000000,0.01589058,0.000000,0.000000
1577837239.09979177,0.01175746,0.01304262,-nan,122115.00000000,0.01663489,0.000000,0.000000
1577837239.19963288,0.01176587,0.01336756,-nan,122458.00000000,0.01722417,0.000000,0.000000
1577837239.29947901,0.01178504,0.01836355,-nan,122780.00000000,0.02424548,0.000000,0.000000
1577837239.39932203,0.01178683,0.01077858,-nan,123133.00000000,0.01295268,0.000000,0.000000
1577837239.49996591,0.01180003,0.01637983,-nan,123466.00000000,0.02041019,0.000000,0.000000
1577837239.59979296,0.01181311,0.01536298,-nan,123786.00000000,0.02035080,0.000000,0.000000
1577837239.69965911,0.01181841,0.01280808,-nan,124012.00000000,0.01528669,0.000000,0.000000
1577837239.79948592,0.01183592,0.02100408,-nan,124456.00000000,0.02330646,0.000000,0.000000
1577837239.89933324,0.01183905,0.01167018,-nan,124873.00000000,0.01389339,0.000000,0.000000
1577837239.99999595,0.01185068,0.01493845,-nan,125283.00000000,0.01949183,0.000000,0.000000
1577837240.09982705,0.01185621,0.01241858,-nan,125740.00000000,0.01549150,0.000000,0.000000
1577837240.19967008,0.01186176,0.01245702,-nan,126154.00000000,0.01552160,0.000000,0.000000
1577837240.29951096,0.01186502,0.01153658,-nan,126561.00000000,0.01401718,0.000000,0.000000
1577837240.39935994,0.01187454,0.01577204,-nan,126845.00000000,0.01816601,0.000000,0.000000
1577837240.49960303,0.01189242,0.02095677,-nan,126926.00000000,0.02372819,0.000000,0.000000
1577837240.59943390,0.01191024,0.02043776,-nan,127294.00000000,0.02372293,0.000000,0.000000
1577837240.69965482,0.01191059,0.00967305,-nan,127471.00000000,0.01214328,0.000000,0.000000
1577837240.79948902,0.01190996,0.00919636,-nan,127860.00000000,0.01149090,0.000000,0.000000
1577837240.89932585,0.01191241,0.01108311,-nan,128246.00000000,0.01354695,0.000000,0.000000
1577837240.99995589,0.01192407,0.01762331,-nan,128693.00000000,0.01969714,0.000000,0.000000
1577837241.09978700,0.01193598,0.01755317,-nan,128731.00000000,0.01989491,0.000000,0.000000
1577837241.19960403,0.01193643,0.00968330,-nan,128986.00000000,0.01223898,0.000000,0.000000
1577837241.29944491,0.01193915,0.01093367,-nan,129302.00000000,0.01376134,0.000000,0.000000
1577837241.39966798,0.01193944,0.00940425,-nan,129586.00000000,0.01213558,0.000000,0.000000
1577837241.49951196,0.01193466,0.00678713,-nan,129744.00000000,0.00872109,0.000000,0.000000
1577837241.59935498,0.01194008,0.01154280,-nan,129931.00000000,0.01558827,0.000000,0.000000
1577837241.69960093,0.01194316,0.00847574,-nan,129800.00000000,0.01401807,0.000000,0.000000
1577837241.79945302,0.01193924,0.00734416,-nan,130003.00000000,0.00929027,0.000000,0.000000
1577837241.89929795,0.01193888,0.00746955,-nan,130166.00000000,0.01169470,0.000000,0.000000
1577837241.99993396,0.01193446,0.00699194,-nan,130252.00000000,0.00894569,0.000000,0.000000
1577837242.09977078,0.01193075,0.00681041,-nan,130333.00000000,0.00941626,0.000000,0.000000
1577837242.19961095,0.01192618,0.00663152,-nan,130088.00000000,0.00882364,0.000000,0.000000
1577837242.29944801,0.01192369,0.00816664,-nan,130381.00000000,0.01023097,0.000000,0.000000
1577837242.39929700,0.01192254,0.00889758,-nan,130599.00000000,0.01113974,0.000000,0.000000
1577837242.49994802,0.01193756,0.01275499,-nan,130848.00000000,0.02217692,0.000000,0.000000
1577837242.59979224,0.01194227,0.01117141,-nan,131054.00000000,0.01516192,0.000000,0.000000
1577837242.69961810,0.01194332,0.01050202,-nan,131208.00000000,0.01265697,0.000000,0.000000
1577837242.79946280,0.01194365,0.00997336,-nan,131332.00000000,0.01217080,0.000000,0.000000
1577837242.89930010,0.01194423,0.01017154,-nan,131623.00000000,0.01234588,0.000000,0.000000
1577837242.99994183,0.01194528,0.00969175,-nan,131878.00000000,0.01266341,0.000000,0.000000
1577837243.09979606,0.01195001,0.01263961,-nan,132008.00000000,0.01520799,0.000000,0.000000
1577837243.19963384,0.01195014,0.00962404,-nan,131853.00000000,0.01203686,0.000000,0.000000
1577837243.29947019,0.01196479,0.01927510,-nan,132123.00000000,0.02207454,0.000000,0.000000
1577837243.39931011,0.01196286,0.00845011,-nan,129324.00000000,0.01063005,0.000000,0.000000
1577837243.49995899,0.01195935,0.00737833,-nan,129765.00000000,0.00953143,0.000000,0.000000
1577837243.59980798,0.01195710,0.00828013,-nan,130063.00000000,0.01039793,0.000000,0.000000
1577837243.69966006,0.01195628,0.00901850,-nan,130367.00000000,0.01138300,0.000000,0.000000
1577837243.79950309,0.01195207,0.00689665,-nan,130616.00000000,0.00902605,0.000000,0.000000
1577837243.89934683,0.01195128,0.00888989,-nan,130903.00000000,0.01140245,0.000000,0.000000
1577837243.99998808,0.01196272,0.01473892,-nan,131197.00000000,0.01993481,0.000000,0.000000
1577837244.09982109,0.01196318,0.00960368,-nan,131449.00000000,0.01228471,0.000000,0.000000
1577837244.19965792,0.01196139,0.00833658,-nan,131718.00000000,0.01071114,0.000000,0.000000
1577837244.29949379,0.01195874,0.00818298,-nan,131980.00000000,0.01010226,0.000000,0.000000
1577837244.39932489,0.01195318,0.00584103,-nan,132191.00000000,0.00805959,0.000000,0.000000
1577837244.49998212,0.01196122,0.01564600,-nan,132444.00000000,0.01760192,0.000000,0.000000
1577837244.59980607,0.01195583,0.00630870,-nan,132588.00000000,0.00816526,0.000000,0.000000
1577837244.69963598,0.01194867,0.00504778,-nan,132695.00000000,0.00690843,0.000000,0.000000
1577837244.79947281,0.01194321,0.00598153,-nan,132974.00000000,0.00809383,0.000000,0.000000
1577837244.89930391,0.01194375,0.01045411,-nan,133065.00000000,0.01232773,0.000000,0.000000
1577837244.99995017,0.01193833,0.00596400,-nan,133352.00000000,0.00810598,0.000000,0.000000
1577837245.09978294,0.01193425,0.00643533,-nan,133627.00000000,0.00904759,0.000000,0.000000
1577837245.19963193,0.01194270,0.01406685,-nan,133774.00000000,0.01793017,0.000000,0.000000
1577837245.29947019,0.01195222,0.01555256,-nan,133876.00000000,0.01871119,0.000000,0.000000
1577837245.39931393,0.01194760,0.00675967,-nan,134108.00000000,0.00866773,0.000000,0.000000
1577837245.49996901,0.01194816,0.01046211,-nan,134302.00000000,0.01234466,0.000000,0.000000
1577837245.59981489,0.01194455,0.00630016,-nan,134428.00000000,0.00936672,0.000000,0.000000
1577837245.69965386,0.01194334,0.00794681,-nan,134576.00000000,0.01108206,0.000000,0.000000
1577837245.79948282,0.01194051,0.00715091,-nan,134641.00000000,0.00991813,0.000000,0.000000
1577837245.89931607,0.01193852,0.00736134,-nan,134741.00000000,0.01051210,0.000000,0.000000
1577837245.99994016,0.01193727,0.00669709,-nan,134866.00000000,0.01104235,0.000000,0.000000
1577837246.09977603,0.01193116,0.00561058,-nan,135002.00000000,0.00754486,0.000000,0.000000
1577837246.19960189,0.01192708,0.00672029,-nan,135090.00000000,0.00899402,0.000000,0.000000
1577837246.29944921,0.01192223,0.00636913,-nan,135121.00000000,0.00842610,0.000000,0.000000
1577837246.39928293,0.01191835,0.00676726,-nan,135168.00000000,0.00912226,0.000000,0.000000
1577837246.49992085,0.01192311,0.01093628,-nan,135234.00000000,0.01536269,0.000000,0.000000
1577837246.59975815,0.01192694,0.01127362,-nan,135316.00000000,0.01469706,0.000000,0.000000
1577837246.69961095,0.01193247,0.01397386,-nan,135376.00000000,0.01593493,0.000000,0.000000
1577837246.79943705,0.01192977,0.00759793,-nan,135436.00000000,0.00996965,0.000000,0.000000
1577837246.89928699,0.01192605,0.00687555,-nan,135562.00000000,0.00922587,0.000000,0.000000
1577837246.99993706,0.01192132,0.00624235,-nan,135678.00000000,0.00847972,0.000000,0.000000
1577837247.09978604,0.01191986,0.00828917,-nan,135754.00000000,0.01086141,0.000000,0.000000
1577837247.19962382,0.01191574,0.00631276,-nan,135792.00000000,0.00891038,0.000000,0.000000
1577837247.29945087,0.01191338,0.00764380,-nan,135845.00000000,0.01018940,0.000000,0.000000
1577837247.39929605,0.01191294,0.00928787,-nan,135935.00000000,0.01159642,0.000000,0.000000
1577837247.49993181,0.01190954,0.00697858,-nan,135968.00000000,0.00942075,0.000000,0.000000
1577837247.59977913,0.01190559,0.00678305,-nan,135990.00000000,0.00900390,0.000000,0.000000
1577837247.69962597,0.01190213,0.00704982,-nan,136085.00000000,0.00936636,0.000000,0.000000
1577837247.79947400,0.01190220,0.00919141,-nan,136151.00000000,0.01195356,0.000000,0.000000
1577837247.89930105,0.01190270,0.00975900,-nan,136221.00000000,0.01226733,0.000000,0.000000
1577837247.99993181,0.01189998,0.00750408,-nan,136315.00000000,0.00989523,0.000000,0.000000
1577837248.09975910,0.01189743,0.00767519,-nan,136468.00000000,0.01001896,0.000000,0.000000
1577837248.19958901,0.01189480,0.00761130,-nan,136532.00000000,0.00995459,0.000000,0.000000
1577837248.29943705,0.01189070,0.00681880,-nan,136619.00000000,0.00885320,0.000000,0.000000
1577837248.39967012,0.01188757,0.00751841,-nan,136667.00000000,0.00956800,0.000000,0.000000
1577837248.49950910,0.01188423,0.00731682,-nan,136714.00000000,0.00940642,0.000000,0.000000
1577837248.59935212,0.01188254,0.00850840,-nan,136807.00000000,0.01062795,0.000000,0.000000
1577837248.69998693,0.01188039,0.00816836,-nan,136821.00000000,0.01028220,0.000000,0.000000
1577837248.79982305,0.01187833,0.00691820,-nan,136864.00000000,0.01033908,0.000000,0.000000
1577837248.89967108,0.01187747,0.00915193,-nan,136958.00000000,0.01123761,0.000000,0.000000
1577837248.99952006,0.01187530,0.00791693,-nan,137006.00000000,0.01025457,0.000000,0.000000
1577837249.09936213,0.01188874,0.01221474,-nan,137056.00000000,0.02194107,0.000000,0.000000
1577837249.19999790,0.01189126,0.01042000,-nan,137082.00000000,0.01378246,0.000000,0.000000
1577837249.29984784,0.01190056,0.01433030,-nan,137143.00000000,0.01886901,0.000000,0.000000
1577837249.39968514,0.01190418,0.01155169,-nan,137201.00000000,0.01462280,0.000000,0.000000
1577837249.49952316,0.01191669,0.01871493,-nan,137255.00000000,0.02133069,0.000000,0.000000
1577837249.59937596,0.01191815,0.01009413,-nan,137392.00000000,0.01301308,0.000000,0.000000
1577837249.69960499,0.01192969,0.01829640,-nan,137552.00000000,0.02063235,0.000000,0.000000
1577837249.79944181,0.01193758,0.01395541,-nan,137731.00000000,0.01789433,0.000000,0.000000
1577837249.89929509,0.01194868,0.01605539,-nan,137912.00000000,0.02034241,0.000000,0.000000
1577837249.99993014,0.01194892,0.00944141,-nan,137990.00000000,0.01212704,0.000000,0.000000
1577837250.09977603,0.01194959,0.01025907,-nan,138041.00000000,0.01245699,0.000000,0.000000
1577837250.19961095,0.01194891,0.00910547,-nan,138191.00000000,0.01143088,0.000000,0.000000
1577837250.29944301,0.01194887,0.00836138,-nan,138262.00000000,0.01192550,0.000000,0.000000
1577837250.39967489,0.01195066,0.01121034,-nan,138401.00000000,0.01331339,0.000000,0.000000
1577837250.49949694,0.01194893,0.00797607,-nan,138533.00000000,0.01063038,0.000000,0.000000
1577837250.59932899,0.01195303,0.01252828,-nan,138528.00000000,0.01507532,0.000000,0.000000
1577837250.69996214,0.01196137,0.01552206,-nan,138605.00000000,0.01833245,0.000000,0.000000
1577837250.79978490,0.01196076,0.00938683,-nan,138726.00000000,0.01149418,0.000000,0.000000
1577837250.89960408,0.01196401,0.01131760,-nan,138750.00000000,0.01445412,0.000000,0.000000
1577837250.99943900,0.01197011,0.01456773,-nan,138872.00000000,0.01664800,0.000000,0.000000
1577837251.09928918,0.01197234,0.01015874,-nan,138975.00000000,0.01369157,0.000000,0.000000
1577837251.19994116,0.01197293,0.00964507,-nan,139076.00000000,0.01242024,0.000000,0.000000
1577837251.29979587,0.01197362,0.01029805,-nan,139154.00000000,0.01250544,0.000000,0.000000
1577837251.39965320,0.01197869,0.01259346,-nan,139291.00000000,0.01589011,0.000000,0.000000
1577837251.49949384,0.01197857,0.00919216,-nan,139391.00000000,0.01188873,0.000000,0.000000
1577837251.59932995,0.01198034,0.01035290,-nan,139428.00000000,0.01334974,0.000000,0.000000
1577837251.69996905,0.01197966,0.00905180,-nan,139540.00000000,0.01144894,0.000000,0.000000
1577837251.79980397,0.01197871,0.00833335,-nan,139611.00000000,0.01124505,0.000000,0.000000
1577837251.89966106,0.01197782,0.00911806,-nan,139716.00000000,0.01128602,0.000000,0.000000
1577837251.99949217,0.01197926,0.01083634,-nan,139831.00000000,0.01309760,0.000000,0.000000
1577837252.09933209,0.01198674,0.01402019,-nan,139996.00000000,0.01780889,0.000000,0.000000
1577837252.19996691,0.01198646,0.00961598,-nan,140050.00000000,0.01176637,0.000000,0.000000
1577837252.29981112,0.01198593,0.00909738,-nan,140092.00000000,0.01157498,0.000000,0.000000
1577837252.39964223,0.01198767,0.01118283,-nan,140179.00000000,0.01334654,0.000000,0.000000
1577837252.49946499,0.01198746,0.00908215,-nan,140131.00000000,0.01181941,0.000000,0.000000
1577837252.59931803,0.01199002,0.01172704,-nan,140169.00000000,0.01399385,0.000000,0.000000
1577837252.69994593,0.01199391,0.01280234,-nan,140239.00000000,0.01504815,0.000000,0.000000
1577837252.79978395,0.01199228,0.00842719,-nan,140341.00000000,0.01070817,0.000000,0.000000
1577837252.89961386,0.01199443,0.01075509,-nan,140445.00000000,0.01368236,0.000000,0.000000
1577837252.99945712,0.01199923,0.01338011,-nan,140512.00000000,0.01578055,0.000000,0.000000
1577837253.09928799,0.01200211,0.01195675,-nan,140606.00000000,0.01426991,0.000000,0.000000
1577837253.19994020,0.01200558,0.01186695,-nan,140701.00000000,0.01474685,0.000000,0.000000
1577837253.29978704,0.01200760,0.01083996,-nan,140755.00000000,0.01360303,0.000000,0.000000
1577837253.39962196,0.01201533,0.01601335,-nan,140871.00000000,0.01812477,0.000000,0.000000
1577837253.49947500,0.01201412,0.00891541,-nan,140924.00000000,0.01105912,0.000000,0.000000
1577837253.59932208,0.01201627,0.01096614,-nan,141006.00000000,0.01371700,0.000000,0.000000
1577837253.69995689,0.01201653,0.00879584,-nan,141105.00000000,0.01222533,0.000000,0.000000
1577837253.79978800,0.01201967,0.01231875,-nan,141198.00000000,0.01451995,0.000000,0.000000
1577837253.89963484,0.01201983,0.00874152,-nan,141236.00000000,0.01214736,0.000000,0.000000
1577837253.99948502,0.01201934,0.00934994,-nan,141356.00000000,0.01162325,0.000000,0.000000
1577837254.09933805,0.01201928,0.00952659,-nan,141336.00000000,0.01197538,0.000000,0.000000
1577837254.19998598,0.01201957,0.00971595,-nan,141479.00000000,0.01225334,0.000000,0.000000
1577837254.29982591,0.01201987,0.00995554,-nan,141513.00000000,0.01225993,0.000000,0.000000
1577837254.39966321,0.01201952,0.00946035,-nan,141622.00000000,0.01173916,0.000000,0.000000
1577837254.49950910,0.01202567,0.01297940,-nan,141661.00000000,0.01695689,0.000000,0.000000
1577837254.59934402,0.01202964,0.01261678,-nan,141779.00000000,0.01521177,0.000000,0.000000
1577837254.69999409,0.01203483,0.01351036,-nan,141850.00000000,0.01621427,0.000000,0.000000
1577837254.79984403,0.01203963,0.01373398,-nan,141983.00000000,0.01589760,0.000000,0.000000
1577837254.89967108,0.01204181,0.01066359,-nan,142063.00000000,0.01380046,0.000000,0.000000
1577837254.99951482,0.01205472,0.02038225,-nan,142145.00000000,0.02247532,0.000000,0.000000
1577837255.09935594,0.01205957,0.01157502,-nan,142199.00000000,0.01598108,0.000000,0.000000
1577837255.19998908,0.01206099,0.01018511,-nan,142220.00000000,0.01320279,0.000000,0.000000
1577837255.29983902,0.01206153,0.00975212,-nan,142095.00000000,0.01250219,0.000000,0.000000
1577837255.39967108,0.01206181,0.00976453,-nan,142084.00000000,0.01228739,0.000000,0.000000
1577837255.49952579,0.01206151,0.00957228,-nan,142152.00000000,0.01182353,0.000000,0.000000
1577837255.59937596,0.01206195,0.01006057,-nan,142256.00000000,0.01241356,0.000000,0.000000
1577837255.69961905,0.01206443,0.01167012,-nan,142386.00000000,0.01408804,0.000000,0.000000
1577837255.79946184,0.01206493,0.01028024,-nan,142518.00000000,0.01246782,0.000000,0.000000
1577837255.89929390,0.01206362,0.00870124,-nan,142520.00000000,0.01099569,0.000000,0.000000
1577837255.99993300,0.01206441,0.01049333,-nan,142638.00000000,0.01271320,0.000000,0.000000
1577837256.09977007,0.01206815,0.01215106,-nan,142673.00000000,0.01512376,0.000000,0.000000
1577837256.19961905,0.01207298,0.01338152,-nan,142700.00000000,0.01602695,0.000000,0.000000
1577837256.29945588,0.01207835,0.01422823,-nan,142768.00000000,0.01648806,0.000000,0.000000
1577837256.39929008,0.01207830,0.00982961,-nan,142853.00000000,0.01203106,0.000000,0.000000
1577837256.49995279,0.01207936,0.01010325,-nan,142917.00000000,0.01295336,0.000000,0.000000
1577837256.59978294,0.01208343,0.01293609,-nan,143005.00000000,0.01543292,0.000000,0.000000
1577837256.69962001,0.01208515,0.01037570,-nan,143007.00000000,0.01350384,0.000000,0.000000
1577837256.79947114,0.01209363,0.01569999,-nan,143049.00000000,0.01908702,0.000000,0.000000
1577837256.89932489,0.01209370,0.00971021,-nan,143136.00000000,0.01215009,0.000000,0.000000
1577837256.99996495,0.01209605,0.01056818,-nan,143188.00000000,0.01404097,0.000000,0.000000
1577837257.09981394,0.01209437,0.00832491,-nan,143242.00000000,0.01070802,0.000000,0.000000
1577837257.19966102,0.01210160,0.01390039,-nan,143361.00000000,0.01809621,0.000000,0.000000
1577837257.29949212,0.01210892,0.01488230,-nan,143439.00000000,0.01817633,0.000000,0.000000
1577837257.39933896,0.01211143,0.01083207,-nan,143587.00000000,0.01420037,0.000000,0.000000
1577837257.49997807,0.01211326,0.01055458,-nan,143646.00000000,0.01363652,0.000000,0.000000
1577837257.59981489,0.01211637,0.01093899,-nan,143676.00000000,0.01470614,0.000000,0.000000
1577837257.69965601,0.01211754,0.01006049,-nan,143685.00000000,0.01309715,0.000000,0.000000
1577837257.79949689,0.01212045,0.01152422,-nan,143753.00000000,0.01455141,0.000000,0.000000
1577837257.89934301,0.01212581,0.01194965,-nan,143853.00000000,0.01660221,0.000000,0.000000
1577837257.99998999,0.01212661,0.01013580,-nan,143933.00000000,0.01279341,0.000000,0.000000
1577837258.09982800,0.01212703,0.01011182,-nan,143952.00000000,0.01248107,0.000000,0.000000
1577837258.19964790,0.01212974,0.01056905,-nan,144042.00000000,0.01440290,0.000000,0.000000
1577837258.29949379,0.01213074,0.01057300,-nan,144131.00000000,0.01297072,0.000000,0.000000
1577837258.39933109,0.01213045,0.00935873,-nan,144186.00000000,0.01189134,0.000000,0.000000
1577837258.49997807,0.01213096,0.00877023,-nan,144267.00000000,0.01255718,0.000000,0.000000
1577837258.59980702,0.01213512,0.01207502,-nan,144313.00000000,0.01564517,0.000000,0.000000
1577837258.69964910,0.01213710,0.01132848,-nan,144388.00000000,0.01380504,0.000000,0.000000
1577837258.79950500,0.01213908,0.01028041,-nan,144428.00000000,0.01380857,0.000000,0.000000
1577837258.89933205,0.01213873,0.00963539,-nan,144454.00000000,0.01185047,0.000000,0.000000
1577837258.99998403,0.01213780,0.00910833,-nan,144429.00000000,0.01134444,0.000000,0.000000
1577837259.09982896,0.01216315,0.00901327,-nan,144467.00000000,0.03366346,0.000000,0.000000
1577837259.19966006,0.01216579,0.01146034,-nan,144513.00000000,0.01440127,0.000000,0.000000
1577837259.29949498,0.01216734,0.01055252,-nan,144585.00000000,0.01348726,0.000000,0.000000
1577837259.39933205,0.01217137,0.01253950,-nan,144663.00000000,0.01560063,0.000000,0.000000
1577837259.49997902,0.01217197,0.01029980,-nan,144633.00000000,0.01268582,0.000000,0.000000
1577837259.59983206,0.01217080,0.00857164,-nan,144676.00000000,0.01117148,0.000000,0.000000
1577837259.69966602,0.01217770,0.01469358,-nan,144723.00000000,0.01806775,0.000000,0.000000
1577837259.79950595,0.01218007,0.01113585,-nan,144809.00000000,0.01420677,0.000000,0.000000
1577837259.89934206,0.01218030,0.01021531,-nan,141858.00000000,0.01238002,0.000000,0.000000
1577837259.99997687,0.01218151,0.01102960,-nan,141885.00000000,0.01322235,0.000000,0.000000
1577837260.09981585,0.01218256,0.01090280,-nan,141933.00000000,0.01307934,0.000000,0.000000
1577837260.19966888,0.01218158,0.00932410,-nan,142048.00000000,0.01134154,0.000000,0.000000
1577837260.29951906,0.01218289,0.01092783,-nan,142117.00000000,0.01330988,0.000000,0.000000
1577837260.39936900,0.01218904,0.01520256,-nan,142217.00000000,0.01748135,0.000000,0.000000
1577837260.49999905,0.01218799,0.00868207,-nan,142267.00000000,0.01128329,0.000000,0.000000
1577837260.59982991,0.01219005,0.00962279,-nan,142300.00000000,0.01396745,0.000000,0.000000
1577837260.69966197,0.01219158,0.00951314,-nan,142332.00000000,0.01351564,0.000000,0.000000
1577837260.79949117,0.01219269,0.00910207,-nan,142431.00000000,0.01315443,0.000000,0.000000
1577837260.89933014,0.01219251,0.00939368,-nan,142531.00000000,0.01203419,0.000000,0.000000
1577837260.99996996,0.01219247,0.00941042,-nan,142602.00000000,0.01215935,0.000000,0.000000
1577837261.09979010,0.01219304,0.01044078,-nan,142650.00000000,0.01268475,0.000000,0.000000
1577837261.19962001,0.01219708,0.01288152,-nan,142703.00000000,0.01570547,0.000000,0.000000
1577837261.29945898,0.01219698,0.00932739,-nan,142735.00000000,0.01211667,0.000000,0.000000
1577837261.39930606,0.01219619,0.00935450,-nan,142772.00000000,0.01150287,0.000000,0.000000
1577837261.49992609,0.01219658,0.00987802,-nan,142854.00000000,0.01254047,0.000000,0.000000
1577837261.59977603,0.01219604,0.00917330,-nan,142842.00000000,0.01172718,0.000000,0.000000
1577837261.69962382,0.01219755,0.01082549,-nan,142975.00000000,0.01351480,0.000000,0.000000
1577837261.79947400,0.01220237,0.01427358,-nan,143052.00000000,0.01641638,0.000000,0.000000
1577837261.89933586,0.01220133,0.00904785,-nan,143133.00000000,0.01129367,0.000000,0.000000
1577837261.99996400,0.01220157,0.01002604,-nan,143164.00000000,0.01240763,0.000000,0.000000
1577837262.09980202,0.01220717,0.01477272,-nan,143211.00000000,0.01712302,0.000000,0.000000
1577837262.19964600,0.01220891,0.01062955,-nan,143315.00000000,0.01374240,0.000000,0.000000
1577837262.29948401,0.01221262,0.01225423,-nan,143389.00000000,0.01548031,0.000000,0.000000
1577837262.39932013,0.01221268,0.00945270,-nan,143508.00000000,0.01225874,0.000000,0.000000
1577837262.49996281,0.01221382,0.01110667,-nan,143567.00000000,0.01322258,0.000000,0.000000
1577837262.59979486,0.01222487,0.01959692,-nan,143637.00000000,0.02198069,0.000000,0.000000
1577837262.69963384,0.01222422,0.00860985,-nan,143711.00000000,0.01165235,0.000000,0.000000
1577837262.79947591,0.01222174,0.00788982,-nan,143843.00000000,0.01002583,0.000000,0.000000
1577837262.89931798,0.01222167,0.00828179,-nan,143916.00000000,0.01216172,0.000000,0.000000
1577837262.99996591,0.01222151,0.00967502,-nan,143988.00000000,0.01207877,0.000000,0.000000
1577837263.09979486,0.01222048,0.00889180,-nan,143993.00000000,0.01130351,0.000000,0.000000
1577837263.19963694,0.01221923,0.00906997,-nan,144045.00000000,0.01111257,0.000000,0.000000
1577837263.29947996,0.01221822,0.00856959,-nan,144116.00000000,0.01131834,0.000000,0.000000
1577837263.39930797,0.01222069,0.01240567,-nan,144142.00000000,0.01441775,0.000000,0.000000
1577837263.49993801,0.01222189,0.00889840,-nan,144201.00000000,0.01329592,0.000000,0.000000
1577837263.59977078,0.01222684,0.01332315,-nan,144241.00000000,0.01664354,0.000000,0.000000
1577837263.69960594,0.01222963,0.01220138,-nan,144261.00000000,0.01472325,0.000000,0.000000
1577837263.79943705,0.01222904,0.00957497,-nan,144280.00000000,0.01170152,0.000000,0.000000
1577837263.89967299,0.01222652,0.00793218,-nan,144307.00000000,0.00997200,0.000000,0.000000
1577837263.99950790,0.01223034,0.01256270,-nan,144355.00000000,0.01565077,0.000000,0.000000
1577837264.09933305,0.01223523,0.01469500,-nan,144434.00000000,0.01663216,0.000000,0.000000
1577837264.19996500,0.01223482,0.00977821,-nan,144487.00000000,0.01186080,0.000000,0.000000
1577837264.29980397,0.01223223,0.00743244,-nan,144499.00000000,0.00990653,0.000000,0.000000
1577837264.39965010,0.01222932,0.00733848,-nan,144562.00000000,0.00960873,0.000000,0.000000
1577837264.49948382,0.01222975,0.01053208,-nan,144591.00000000,0.01261902,0.000000,0.000000
1577837264.59933114,0.01223235,0.01228175,-nan,144619.00000000,0.01457183,0.000000,0.000000
1577837264.69996905,0.01223448,0.01097535,-nan,144659.00000000,0.01416515,0.000000,0.000000
1577837264.79979491,0.01223316,0.00857442,-nan,144712.00000000,0.01103996,0.000000,0.000000
1577837264.89964008,0.01223275,0.00913492,-nan,144576.00000000,0.01185499,0.000000,0.000000
1577837264.99947691,0.01223624,0.01310085,-nan,144657.00000000,0.01540888,0.000000,0.000000
1577837265.09929800,0.01223924,0.01026296,-nan,144695.00000000,0.01496113,0.000000,0.000000
1577837265.19993091,0.01224302,0.01363416,-nan,144753.00000000,0.01568198,0.000000,0.000000
1577837265.29976201,0.01224304,0.01000428,-nan,144832.00000000,0.01225980,0.000000,0.000000
1577837265.39960408,0.01224138,0.00855839,-nan,144887.00000000,0.01072992,0.000000,0.000000
1577837265.49943495,0.01223802,0.00712770,-nan,144923.00000000,0.00917413,0.000000,0.000000
1577837265.59928298,0.01224174,0.01350181,-nan,144956.00000000,0.01563173,0.000000,0.000000
1577837265.69993091,0.01224282,0.00974003,-nan,145044.00000000,0.01323541,0.000000,0.000000
1577837265.79975390,0.01224341,0.01084311,-nan,145081.00000000,0.01278220,0.000000,0.000000
1577837265.89960408,0.01224039,0.00730311,-nan,145162.00000000,0.00947609,0.000000,0.000000
1577837265.99943709,0.01223834,0.00832319,-nan,145194.00000000,0.01035039,0.000000,0.000000
1577837266.09967113,0.01223457,0.00633181,-nan,145288.00000000,0.00877780,0.000000,0.000000
1577837266.19950104,0.01223412,0.00939165,-nan,145380.00000000,0.01182185,0.000000,0.000000
1577837266.29934216,0.01223241,0.00856759,-nan,145471.00000000,0.01066048,0.000000,0.000000
1577837266.39997482,0.01223782,0.01403920,-nan,145542.00000000,0.01721865,0.000000,0.000000
1577837266.49981213,0.01223572,0.00812739,-nan,145639.00000000,0.01029724,0.000000,0.000000
1577837266.59966683,0.01223404,0.00871793,-nan,145742.00000000,0.01068735,0.000000,0.000000
1577837266.69951701,0.01223063,0.00710869,-nan,145874.00000000,0.00907691,0.000000,0.000000
1577837266.79936004,0.01222769,0.00763307,-nan,144811.00000000,0.00951134,0.000000,0.000000
1577837266.89961004,0.01222610,0.00848564,-nan,144890.00000000,0.01075068,0.000000,0.000000
1577837266.99944806,0.01222462,0.00761171,-nan,144414.00000000,0.01085579,0.000000,0.000000
1577837267.09967208,0.01222464,0.01040319,-nan,144435.00000000,0.01224255,0.000000,0.000000
1577837267.19951701,0.01222145,0.00724486,-nan,144486.00000000,0.00925997,0.000000,0.000000
1577837267.29935312,0.01221799,0.00703925,-nan,144563.00000000,0.00899377,0.000000,0.000000
1577837267.39960289,0.01221711,0.00889240,-nan,144588.00000000,0.01140377,0.000000,0.000000
1577837267.49944401,0.01221461,0.00767779,-nan,144585.00000000,0.00988227,0.000000,0.000000
1577837267.59928203,0.01221073,0.00639408,-nan,144573.00000000,0.00858824,0.000000,0.000000
